id,national_id,first_name,last_name,passenger_gender,weight_in_pounds,height_in_inches
3499,740039607,Michael,Nordquist,M,273.1,66.6
3500,856417291,Earnest,Windsor,M,212.2,76.8
3501,622998867,Jason,Carney,M,223.8,59.9
3502,657341606,Anthony,Salter,M,229.5,66.3
3503,386469091,James,Dutton,M,171.0,77.7
3504,406312803,Paul,Brown,M,174.8,63.3
3505,453778327,Roy,Cisneros,M,229.7,78.5
3506,220280665,Israel,Blake,M,240.9,60.6
3507,596538951,Joshua,Knotts,M,217.6,70.0
3508,637907751,Miguel,Richardson,M,161.8,61.5
3509,707152337,Jonathan,Fitzloff,M,235.2,72.5
3510,638388821,Anthony,Peters,M,186.8,60.7
3511,447451039,Tracy,Clift,M,267.1,82.6
3512,450462296,Micheal,Warnock,M,262.4,67.1
3513,819459808,Jose,Murphy,M,272.7,76.8
3514,181340249,Steven,Burks,M,188.7,62.9
3515,308298245,John,Fowler,M,176.2,71.1
3516,329603625,Lewis,Daniels,M,229.8,79.8
3517,869775233,Keith,Pulliam,M,217.5,66.2
3518,388172720,Brandon,Ung,M,177.5,76.8
3519,708846221,James,Mansour,M,196.4,64.7
3520,440056726,Jimmy,Harris,M,267.7,63.8
3521,892225734,Kelvin,Simmons,M,256.1,60.7
3522,921238042,Steven,Metcalf,M,182.0,80.1
3523,580279130,Kelly,Haynes,M,189.5,77.9
3524,614356730,Thomas,Krick,M,166.4,78.8
3525,792539857,Michael,Burkitt,M,216.1,79.2
3526,760465305,Sam,Shroyer,M,158.7,67.7
3527,537790054,Marcel,Nevarez,M,256.1,62.5
3528,697795993,Shane,Sandquist,M,177.7,66.7
3529,572896133,Roger,Kiser,M,263.2,76.8
3530,891263758,Jose,Asbill,M,262.9,68.7
3531,569950087,Tyler,Green,M,156.0,61.6
3532,202172179,Ralph,Fernandez,M,235.1,59.8
3533,468989893,Philip,Mccarthy,M,229.5,72.4
3534,358763676,Michael,Watson,M,183.3,59.4
3535,402354352,Robert,Hawks,M,165.1,82.5
3536,379148431,Leonard,Hernandez,M,156.7,64.3
3537,563810625,Sidney,Bohland,M,238.4,68.6
3538,768724691,Dwayne,Daniels,M,246.5,75.3
3539,699541358,Joel,Montero,M,246.5,73.8
3540,759641109,Raymond,Perry,M,245.5,78.6
3541,521926478,Daniel,Shadle,M,248.0,75.5
3542,260170943,Lamar,Butts,M,163.6,77.7
3543,305117412,Paul,Blocker,M,238.8,62.0
3544,405024383,James,Tignor,M,164.8,61.3
3545,729237943,Michael,Garza,M,209.3,65.5
3546,404516190,Edward,King,M,176.8,70.3
3547,246158880,Stephen,Alcorn,M,246.6,73.6
3548,607341744,Wayne,Valez,M,214.3,67.8
3549,908124687,Albert,Terry,M,245.4,62.2
3550,120179891,Ryan,Hardy,M,166.0,74.5
3551,784789456,Charles,Arbogast,M,269.5,75.7
3552,857795786,David,Coffey,M,204.9,63.7
3553,619203617,Pedro,Abner,M,201.9,75.3
3554,274507174,Victor,Brauer,M,192.7,69.5
3555,977158909,Ernest,Kwiatkowski,M,166.6,69.5
3556,232806657,Eugenio,Rosario,M,235.1,75.9
3557,143013321,Steven,Smith,M,242.0,61.1
3558,495475468,John,Harmon,M,210.3,75.2
3559,598828890,Edward,Anderson,M,180.7,71.5
3560,127681177,Jonathon,Cheatom,M,192.6,64.0
3561,606733498,Jorge,Neagle,M,173.7,77.0
3562,557158992,James,Torres,M,189.0,71.9
3563,780344059,Paul,Pletcher,M,265.8,76.0
3564,984444980,Thomas,Carrillo,M,173.0,79.2
3565,740550895,David,Pritchard,M,157.2,76.1
3566,565336216,Robert,Carroll,M,203.3,82.8
3567,900416012,Steven,Korczynski,M,172.8,65.0
3568,961751952,Michael,Rosen,M,174.5,60.8
3569,151417330,Eric,Grunder,M,262.6,67.5
3570,414381328,Gary,Harrell,M,216.7,69.3
3571,627649362,Eugene,Haugh,M,166.3,77.1
3572,548128045,Thanh,Dooley,M,166.6,73.1
3573,449256700,Steven,Ford,M,199.3,73.0
3574,959297884,Johnathan,Sampson,M,273.9,76.8
3575,547624938,Gregory,Cervantes,M,258.7,64.9
3576,121133888,Philip,Canale,M,216.3,74.0
3577,592223878,Roger,Newman,M,186.9,76.6
3578,871206237,Manuel,Weldon,M,166.6,59.9
3579,688720821,Kenneth,Hayden,M,259.1,64.7
3580,123704846,Steven,Finch,M,239.8,74.2
3581,858110674,Felipe,Thompson,M,232.8,72.7
3582,718936957,Duane,Carpenter,M,226.2,75.6
3583,690644527,Ronnie,Jackson,M,271.5,64.9
3584,559596653,Shane,Milano,M,249.4,67.5
3585,287200732,William,Morales,M,227.8,77.8
3586,758999931,Everett,Walker,M,196.7,73.1
3587,412062442,Larry,Durkin,M,258.9,77.9
3588,800645314,Mitchell,Black,M,182.3,66.6
3589,513241074,David,Scheff,M,208.6,75.5
3590,806638630,James,Norris,M,231.0,62.7
3591,110555095,Mark,Johson,M,197.4,78.0
3592,903162108,Riley,Weeks,M,232.7,79.4
3593,286083739,Darren,Marcolina,M,273.1,60.1
3594,280826617,Manuel,Tharpe,M,272.2,63.2
3595,845340374,John,Hawkins,M,279.8,66.7
3596,956019668,Doug,Ramos,M,259.2,79.4
3597,977191268,Richard,Coble,M,208.6,73.0
3598,794812273,David,Burling,M,226.2,82.1
3599,387682789,George,Kendrick,M,203.7,72.4
3600,417770277,Kevin,Mccormick,M,247.1,62.2
3601,109994828,Charles,Armstrong,M,267.3,65.0
3602,824569399,Michael,Allen,M,270.0,75.8
3603,347767817,Sherwood,Andes,M,237.6,69.3
3604,629804790,Robbie,Williams,M,158.3,61.4
3605,209505474,Wilson,Lozano,M,263.0,79.8
3606,508680787,Russel,Zamora,M,251.1,78.4
3607,853767815,Nathaniel,Gee,M,231.5,64.7
3608,575077761,Jerry,Heinrich,M,179.9,61.9
3609,769568379,Carl,Abbenante,M,186.5,66.2
3610,725436055,Ryan,Meza,M,187.9,69.6
3611,186451871,Gary,Manning,M,252.8,71.7
3612,432644433,Bruce,Jones,M,227.7,81.1
3613,755462153,Abraham,Howell,M,247.0,72.2
3614,683015769,Donald,Booze,M,256.2,67.8
3615,164571949,Thomas,Law,M,168.7,74.8
3616,224306844,Mark,Ponce,M,243.1,69.4
3617,656869533,Tyler,Longstreet,M,193.1,60.1
3618,452283371,Fredrick,Black,M,249.4,68.1
3619,157994354,Michael,Lawton,M,276.2,72.8
3620,498035722,Perry,Schecter,M,225.4,83.8
3621,669881950,Timothy,Hanson,M,188.7,70.0
3622,876146479,Mike,Brown,M,242.0,63.9
3623,227178515,Charles,Rosenberry,M,185.2,81.4
3624,725892398,John,Cosby,M,195.9,77.3
3625,258501594,David,Omara,M,154.8,65.6
3626,147167440,John,Lee,M,215.2,66.5
3627,110926945,Howard,Mcgovern,M,168.1,68.6
3628,292498091,Jermaine,Baker,M,203.2,71.9
3629,299603879,Erik,Langford,M,167.1,82.3
3630,609295628,Larry,Busch,M,229.1,60.1
3631,540063134,Rory,Mills,M,266.8,77.7
3632,192738805,Moses,Brewer,M,180.1,67.0
3633,123697271,Roger,Schaefer,M,188.0,83.3
3634,169505584,Gary,Wallace,M,207.7,66.8
3635,282006246,Anthony,Whittenberg,M,235.2,81.6
3636,211070220,Edmund,Goodman,M,239.7,73.7
3637,459486114,John,Lawson,M,179.8,66.6
3638,310436339,Ronald,Sparks,M,212.2,64.7
3639,528575643,Daniel,Patel,M,181.1,69.8
3640,887977096,Eugene,Booe,M,222.3,67.0
3641,614236984,Eugene,Beck,M,160.7,83.1
3642,569960822,Leon,Thomas,M,271.7,61.1
3643,748101028,Keith,Moore,M,243.1,80.9
3644,401385756,David,Tidwell,M,224.7,63.5
3645,130011439,John,Shurts,M,190.5,72.4
3646,372844877,David,Parker,M,193.9,63.7
3647,425583441,Frederick,Utley,M,208.7,72.1
3648,577380261,Carlos,Rowe,M,269.2,79.8
3649,383481899,Robert,Shaw,M,271.7,80.2
3650,868597137,Joseph,Hall,M,156.0,65.4
3651,663302988,Nelson,Lacey,M,252.4,76.9
3652,726615876,David,Cheek,M,161.8,61.3
3653,669654330,Louis,Diana,M,162.4,74.2
3654,416478004,Aaron,Santos,M,242.9,71.8
3655,678181959,Stanley,Miller,M,155.6,78.8
3656,470667970,Bernard,Cromwell,M,215.3,69.5
3657,548315097,Edward,Lytch,M,260.8,67.4
3658,455711577,Richard,Rizo,M,240.3,82.8
3659,460755302,Ronnie,Matteucci,M,176.5,66.0
3660,964193096,Randal,Kostrzewa,M,162.1,83.5
3661,772366248,Eugene,Durant,M,243.4,78.9
3662,634746299,William,Newcomb,M,185.3,70.9
3663,199863072,Daniel,Benson,M,252.2,79.9
3664,541692141,Ricky,Tipka,M,173.3,68.7
3665,116744375,Clifton,Crawford,M,173.6,72.0
3666,646502441,Alton,Hicks,M,199.4,70.0
3667,226462950,Michael,Allen,M,154.3,66.7
3668,956845177,Aaron,Jones,M,212.3,66.6
3669,637973650,Donnie,Shelton,M,272.8,65.6
3670,663263028,Robert,Trace,M,165.8,66.0
3671,416489272,Jerald,Murillo,M,154.0,76.1
3672,562932480,David,Ansari,M,218.2,67.4
3673,814656316,John,Hammond,M,176.8,84.0
3674,596876459,Jason,Vizcaino,M,197.0,77.5
3675,129296712,Michael,Miller,M,192.3,59.7
3676,622979928,Andrew,Straight,M,237.6,69.0
3677,508799199,Gregory,Hernandez,M,248.4,72.2
3678,507000379,Donald,Torres,M,269.5,83.4
3679,224324522,David,Marks,M,155.7,61.8
3680,662157248,Gerald,Bearce,M,207.8,67.6
3681,215333318,Mark,Miller,M,243.2,76.9
3682,310291959,Timothy,Hyman,M,166.1,74.3
3683,701716831,Tyson,West,M,200.7,72.8
3684,162248508,Randolph,Rodrigues,M,157.5,82.9
3685,676549989,Morris,Fisher,M,221.1,63.4
3686,105879645,Kerry,Pellegrino,M,217.8,59.5
3687,130025169,Daniel,Jones,M,226.6,64.3
3688,679381568,Harvey,Wilson,M,219.6,59.8
3689,633538873,Carl,Gibbs,M,256.9,61.7
3690,220027288,Jason,Holman,M,249.5,62.6
3691,371235302,Walter,Lessard,M,218.9,79.6
3692,193939634,David,Ferrel,M,215.3,65.4
3693,229319675,Robert,Ford,M,207.2,64.7
3694,594805459,James,Green,M,236.4,68.6
3695,747055211,Harold,Burdette,M,212.6,82.1
3696,770268489,Nigel,Mcqueen,M,183.4,72.8
3697,122655703,John,Dejardin,M,219.1,83.1
3698,335253700,Michael,Sewell,M,182.0,82.4
3699,541390350,Kenneth,Veloz,M,208.7,72.8
3700,966252623,Mark,Oneal,M,236.3,83.5
3701,779435868,Michael,Read,M,158.1,80.9
3702,132661867,Tyler,Sweeney,M,263.2,72.9
3703,586005107,Joseph,Bailey,M,175.7,77.4
3704,351824829,David,Jones,M,204.7,66.9
3705,650483610,Stanley,Gary,M,212.2,75.4
3706,769394148,James,White,M,205.8,72.7
3707,692479407,Michael,Wells,M,164.9,76.2
3708,334462259,George,Ford,M,157.8,73.9
3709,108463944,Barry,Coulter,M,180.0,62.9
3710,176488649,Anthony,Vaught,M,175.4,64.8
3711,347754337,Jake,Alessi,M,251.4,75.2
3712,224156156,Ernest,Coles,M,227.2,63.0
3713,293023657,Cristobal,Graff,M,230.8,65.2
3714,421780463,Robert,Cunningham,M,252.8,77.2
3715,321959588,Terry,Mackinnon,M,249.8,71.2
3716,565515594,Richard,Staley,M,218.6,60.4
3717,711669862,Raymond,Ferguson,M,165.3,65.3
3718,108489898,Brian,Hudson,M,274.4,77.4
3719,741934302,Edward,Spencer,M,274.4,69.9
3720,476614964,Bradley,Crone,M,209.7,69.6
3721,624357422,Bobby,Stewart,M,231.8,77.8
3722,846021019,Kendall,Reid,M,276.8,82.9
3723,314386045,Lazaro,Perkins,M,230.3,75.2
3724,693612698,James,Parker,M,201.9,78.1
3725,730617959,Allen,Holliday,M,225.9,63.0
3726,297060397,Mark,Selby,M,272.2,72.7
3727,731950198,Larry,Nease,M,256.2,74.9
3728,379626040,Mark,Archer,M,242.0,72.7
3729,963174773,Frederick,Holley,M,222.1,73.4
3730,205977881,Joseph,Hale,M,198.2,62.0
3731,595940969,Robert,Smith,M,265.9,70.1
3732,273817154,Donald,Lee,M,227.6,62.8
3733,113989139,Robert,Zachery,M,169.6,77.7
3734,988870715,Perry,Commings,M,189.6,71.3
3735,387967984,Craig,Pennington,M,194.6,71.8
3736,674418668,Randy,Vest,M,180.9,59.8
3737,942638202,Clifford,Barnwell,M,260.8,75.4
3738,383043705,Derek,Duncan,M,235.8,82.0
3739,766628479,Donald,Harris,M,196.6,61.4
3740,724965772,Glenn,Chavez,M,197.6,62.4
3741,843113308,Joseph,Mueller,M,253.1,67.0
3742,169247736,Lee,Scott,M,279.7,64.8
3743,238556070,Joseph,Cox,M,176.6,78.2
3744,356169189,Ismael,Blankenship,M,227.8,75.0
3745,441996860,Joseph,Fant,M,186.8,68.0
3746,942658906,Shannon,Wigfield,M,182.5,69.4
3747,674275108,Samuel,Stoeger,M,262.8,61.0
3748,459134100,Richard,West,M,265.8,71.4
3749,404923373,Walter,Ledue,M,197.4,66.6
3750,933549514,Franklin,Doolittle,M,273.2,66.4
3751,757571399,Robert,Maeda,M,266.5,74.9
3752,885840612,Leonard,Wild,M,174.9,79.6
3753,824236261,Brian,Popovich,M,194.9,68.3
3754,666346362,Christopher,Murphy,M,161.3,68.3
3755,716243424,Alan,Schulz,M,213.8,78.6
3756,934573084,Bret,Hernandez,M,252.3,76.3
3757,780206918,Frank,Dail,M,279.3,77.0
3758,342000119,Craig,Headley,M,233.5,60.9
3759,153990638,Arthur,Conti,M,162.7,68.5
3760,755930788,Calvin,Milian,M,273.8,70.5
3761,537095428,Ruben,Rosenow,M,245.1,70.1
3762,691460019,Chris,Weingard,M,238.8,66.1
3763,415498308,Bernard,Mccoy,M,204.3,63.4
3764,193080755,Stephen,Werra,M,181.2,68.4
3765,299132483,Lester,Jackson,M,250.4,61.1
3766,742062385,Arthur,Witters,M,225.1,70.9
3767,642939784,Jesse,Mcginnis,M,165.1,60.3
3768,347643351,James,King,M,188.4,78.1
3769,406722198,Devin,Barker,M,231.7,75.3
3770,344210008,Christopher,Lewis,M,251.5,74.0
3771,876414110,Gilbert,Brown,M,257.1,79.6
3772,758462953,John,Higginbotham,M,186.0,67.4
3773,237148392,Anthony,Smith,M,228.9,65.3
3774,698608931,Charles,Cadle,M,206.4,83.9
3775,144204171,Jose,Achee,M,157.9,75.9
3776,665482108,Edward,Gotch,M,276.9,77.9
3777,197050003,Raul,Duffy,M,269.9,75.6
3778,839022333,Robert,Fitzgerald,M,208.5,71.7
3779,528178911,Brian,Jackson,M,269.5,62.8
3780,701313503,Gregorio,Bravo,M,232.7,76.8
3781,354965359,Louis,Yeatts,M,217.9,67.8
3782,862038530,Alfred,White,M,186.1,81.9
3783,647843376,George,Copeland,M,176.1,78.5
3784,249041346,Merrill,Casson,M,205.8,77.4
3785,818614211,Tyrone,Madeira,M,243.7,70.4
3786,888983950,Christopher,Goodwin,M,178.1,72.4
3787,846339697,Jarrett,Pitpitan,M,223.2,63.2
3788,120978793,Charles,Root,M,210.4,79.1
3789,243659276,Thomas,Adams,M,270.5,72.2
3790,548818884,Marcos,Davis,M,186.5,68.6
3791,940787646,Richard,Gunderson,M,224.3,67.9
3792,644485754,Charlie,Lau,M,279.2,81.3
3793,826029648,Andrew,Edwards,M,157.8,70.0
3794,228329464,Sidney,Bell,M,185.9,61.1
3795,264876679,Joey,Webber,M,232.3,60.2
3796,357629330,Samuel,Barwick,M,212.7,73.4
3797,281116695,Hubert,Barco,M,256.9,67.2
3798,149005643,David,Kingston,M,253.9,83.2
3799,539527040,Thomas,Connors,M,216.5,61.2
3800,401838168,Scott,Stultz,M,238.0,65.0
3801,203472942,Douglas,Mcnally,M,189.6,65.1
3802,428484934,Clarence,Mach,M,212.7,77.6
3803,105067081,Benjamin,Mossman,M,195.1,78.7
3804,433737146,David,Brackeen,M,177.3,64.9
3805,158449150,Ralph,Thompson,M,193.8,66.8
3806,405109597,Jacob,Danz,M,209.2,65.3
3807,983939970,Matthew,Chandler,M,163.3,60.3
3808,159158344,William,Wilder,M,179.8,80.2
3809,864422673,Michael,Montagna,M,216.1,67.6
3810,367932874,Travis,Macdougall,M,256.7,77.8
3811,240567512,Nathan,Brown,M,232.1,77.4
3812,475136254,Edward,Mrotek,M,263.0,76.6
3813,904291707,Willie,Harvilla,M,250.6,81.6
3814,471456097,Rodney,Barger,M,204.8,78.1
3815,426674152,Kent,Gullickson,M,248.4,75.5
3816,865851565,David,Shipp,M,181.0,80.3
3817,607841275,Derek,Salazar,M,264.0,61.8
3818,753035306,Henry,Scholl,M,155.0,79.1
3819,117198414,John,Campbell,M,274.3,75.0
3820,408157916,Robert,Bynum,M,254.4,71.7
3821,771293386,Russell,Peterson,M,269.3,81.6
3822,635148082,Joseph,Simms,M,235.8,73.3
3823,512990577,Timothy,Pasche,M,180.7,76.1
3824,692444316,William,Ladner,M,198.6,70.6
3825,962368261,Francisco,Baker,M,175.9,64.0
3826,273231189,James,Hall,M,236.2,70.6
3827,567202907,Brian,Williams,M,180.6,81.2
3828,115895729,Milton,Hill,M,160.1,74.9
3829,497112291,Darrell,Rose,M,218.8,73.0
3830,762220349,Harry,Thompson,M,159.2,78.1
3831,334505237,Kevin,Tarone,M,241.5,77.0
3832,506714550,John,Mathis,M,194.2,70.9
3833,214198621,David,Wilson,M,219.6,59.7
3834,258352120,Jerry,Hill,M,167.8,83.8
3835,755671842,Joseph,Rowell,M,227.2,74.4
3836,702338664,Harry,Bledsoe,M,161.5,80.1
3837,679573355,John,Thomas,M,173.1,77.7
3838,793061782,Marty,White,M,191.9,67.5
3839,789146544,Dana,Franklin,M,178.0,62.6
3840,934548039,John,Webber,M,207.1,70.2
3841,905857062,Darryl,Burnham,M,229.8,65.5
3842,927728292,Micah,Bacot,M,164.2,74.2
3843,533545005,Michael,Cruz,M,158.7,83.6
3844,858602095,Michael,Kay,M,245.9,80.5
3845,697392617,Willie,Sizemore,M,277.3,62.7
3846,304896134,George,Slaughter,M,268.6,61.0
3847,992623447,Patrick,Thompson,M,202.3,82.7
3848,576671380,Michael,Castellucci,M,185.5,61.0
3849,710439527,David,Lee,M,228.5,74.7
3850,545062515,Hugh,Guastella,M,218.8,68.8
3851,491100694,Sammy,Fisher,M,204.6,71.9
3852,410145988,Philip,Nieves,M,215.1,70.9
3853,360561391,Thomas,Gonzalez,M,227.6,60.4
3854,158857765,John,Willer,M,177.0,63.7
3855,313233310,Greg,Roche,M,268.8,62.3
3856,980819918,Charles,Sharpe,M,188.6,72.6
3857,132795691,Scott,Hurdle,M,230.0,83.2
3858,172876257,Jose,Eagle,M,263.5,61.5
3859,969615143,Terrance,Gordon,M,215.2,67.2
3860,148751510,Jeffrey,Brown,M,182.7,77.3
3861,822215703,Kenneth,Pruitt,M,257.7,66.4
3862,874537593,Mike,Johnson,M,212.8,74.2
3863,591467675,Jonathan,Mugrage,M,272.2,70.0
3864,162092391,Victor,Driscoll,M,209.4,83.5
3865,732807274,Charlie,Matta,M,178.5,80.6
3866,293525995,Nathaniel,Jackson,M,225.2,74.4
3867,338525472,Daniel,Doyle,M,263.3,67.6
3868,872898311,Juan,Vigil,M,232.8,76.7
3869,585479478,Nathan,Kuehn,M,210.1,73.5
3870,856300070,Michael,Khalid,M,196.3,63.8
3871,188410891,Wayne,Wilson,M,238.4,60.1
3872,991495752,Dennis,Lopez,M,274.6,70.8
3873,150344464,Mark,Bizzell,M,169.7,72.3
3874,160914951,Steven,Scofield,M,235.5,75.1
3875,856963828,Marcus,Stacey,M,256.0,70.3
3876,910733784,Bruce,Quinlan,M,220.1,72.1
3877,899161343,Michael,Perdomo,M,154.9,67.9
3878,330620133,Peter,Doolittle,M,213.1,63.5
3879,261421472,Jerald,Hurd,M,227.8,82.5
3880,821762541,Eduardo,Orouke,M,240.6,73.5
3881,528721046,Claude,Trivedi,M,170.4,70.3
3882,134061438,Jacob,Goodemote,M,198.9,72.3
3883,366050042,Fred,Oneal,M,161.9,72.4
3884,948632168,Demetrius,Peterson,M,277.8,66.1
3885,420784117,Fernando,Wilson,M,271.7,79.8
3886,212445141,Guillermo,Underwood,M,273.4,60.9
3887,856844094,Mario,Cruz,M,190.5,72.2
3888,358295800,Joe,Usrey,M,166.4,69.6
3889,844746472,John,Roth,M,212.2,61.8
3890,339303814,John,Wheatley,M,244.4,61.1
3891,864550081,Steven,Cuadrado,M,200.6,71.9
3892,578611282,Charles,Hoffman,M,207.0,62.5
3893,770610234,James,Kimbrough,M,236.7,82.1
3894,747414229,Ryan,Apo,M,210.4,64.0
3895,930897095,Gilberto,Lee,M,162.7,80.9
3896,910210780,William,Cunningham,M,202.5,77.3
3897,583853406,Ralph,Watkins,M,185.6,77.8
3898,804077544,Donald,Davis,M,173.4,79.4
3899,273579985,Arnold,Garcia,M,222.3,80.8
3900,778863143,Stanley,Mullenax,M,219.2,75.4
3901,943944132,William,Wing,M,199.7,68.0
3902,743322585,Willie,Wilson,M,276.8,70.0
3903,802750139,Steven,Voigt,M,258.2,77.8
3904,205537422,William,Morris,M,279.9,63.4
3905,939450376,Fredrick,Autry,M,190.2,68.7
3906,855759303,Eddie,Johnson,M,200.7,65.4
3907,336222069,Thomas,Wilson,M,216.5,76.4
3908,489229160,Scott,Woodie,M,275.6,69.5
3909,647727668,Jay,Pierce,M,235.4,83.4
3910,915223119,Robert,Torrez,M,252.2,81.1
3911,637763587,Robby,Peres,M,186.5,76.2
3912,889099089,Harold,Amaya,M,224.0,79.3
3913,395812624,Duane,Black,M,182.9,71.4
3914,498783897,Dennis,Robinson,M,226.1,72.1
3915,854445294,Larry,Solis,M,247.7,80.9
3916,427440427,Jeffrey,Harper,M,257.0,75.6
3917,760366927,Steven,Mitchell,M,238.2,83.6
3918,518422233,David,Carlson,M,168.9,74.7
3919,142290303,Matthew,Epperson,M,199.9,61.7
3920,103194338,Daniel,Damelio,M,194.2,63.0
3921,786662142,Seth,Sheppard,M,249.1,63.0
3922,386241092,William,Camacho,M,203.1,62.6
3923,110602232,Jeff,Loiacono,M,273.8,81.0
3924,410759214,Dennis,Evans,M,202.4,74.1
3925,537767222,Dave,Brown,M,175.2,63.0
3926,925706098,Nick,Vega,M,275.9,60.2
3927,214678919,Timothy,Hayes,M,262.7,62.0
3928,746869966,Don,Harris,M,163.0,72.2
3929,398554161,Alfred,Tice,M,226.7,66.4
3930,635219058,Willie,Tanaka,M,175.8,74.8
3931,431633946,Craig,Holloway,M,246.9,73.3
3932,967823384,Darren,Mayhugh,M,167.6,77.7
3933,675776613,Brian,Holben,M,252.8,83.2
3934,999548715,Dennis,Filippini,M,245.9,69.8
3935,285952620,Benjamin,Briley,M,232.3,72.4
3936,991186153,Emmett,Seery,M,249.1,77.6
3937,869679639,Brian,Dinatale,M,166.8,80.4
3938,760050560,Derrick,Vanvliet,M,189.7,65.5
3939,329901335,Craig,Oneal,M,247.0,76.6
3940,692908503,Henry,Luna,M,205.1,67.0
3941,438569490,George,Vaughan,M,256.6,64.8
3942,340100415,James,Crowther,M,199.9,72.7
3943,420505056,Joshua,Jacobs,M,166.7,63.6
3944,131684687,Johnny,Silva,M,277.4,67.9
3945,644541161,Elbert,Allmand,M,188.7,80.1
3946,910023244,George,Courtney,M,271.4,78.3
3947,371954607,Robert,Levenhagen,M,208.0,74.7
3948,740503296,Bryan,Hunter,M,255.3,79.4
3949,511665750,Mark,Solis,M,157.8,59.4
3950,271378846,Todd,George,M,187.5,73.0
3951,767417745,Howard,Nishitani,M,210.7,60.6
3952,309548964,Hugh,Bailey,M,156.5,79.9
3953,577935238,Juan,Powell,M,218.8,66.5
3954,813801294,Irving,Schiff,M,185.5,76.4
3955,170599879,Edward,Chinn,M,237.5,59.6
3956,883250941,Dean,Monroe,M,243.4,75.5
3957,617335423,Johnny,Deas,M,160.7,69.5
3958,878048301,Douglas,Joyce,M,244.4,80.4
3959,364747675,Jose,Abernethy,M,240.2,75.3
3960,624038677,Bradford,Mortensen,M,278.1,71.5
3961,803016857,Michael,Martinez,M,158.7,81.4
3962,209685264,Les,Bennett,M,247.0,80.5
3963,213882485,Saul,Brown,M,178.4,60.7
3964,392023650,Carl,Burnham,M,157.9,73.0
3965,857572971,Kyle,Perry,M,165.2,67.8
3966,729593292,Arturo,Brunette,M,207.5,69.9
3967,616588755,Jules,Floresca,M,183.7,77.9
3968,527028171,Antonio,Lummus,M,154.6,71.2
3969,432285072,Donald,Taylor,M,198.4,74.4
3970,785317429,Frank,Anderson,M,222.7,63.0
3971,236400318,Boyd,Thomas,M,255.4,71.9
3972,228912724,James,Vandermeer,M,246.4,68.4
3973,243025764,Ronald,Barber,M,219.0,73.4
3974,832044215,Jimmy,Singleton,M,246.9,81.3
3975,959789078,Paul,Rodriguez,M,258.5,77.2
3976,613541914,Patrick,Stamand,M,198.1,73.4
3977,694237942,David,Hopper,M,246.6,82.2
3978,305302384,Franklin,Kim,M,244.3,60.8
3979,250273587,David,Kumm,M,233.0,78.1
3980,128838007,Bruce,Numbers,M,187.9,81.5
3981,733736243,Loyd,Brown,M,198.9,61.0
3982,601464340,William,Grenier,M,257.7,79.4
3983,644941030,Bobby,Scranton,M,217.6,69.9
3984,726898266,Alex,Baker,M,159.4,74.6
3985,717157561,Erick,Morgan,M,246.8,79.0
3986,745801079,Malcolm,Doctor,M,181.1,74.2
3987,988143600,Eddie,Stone,M,224.0,74.0
3988,606465133,Ralph,Lawrence,M,154.9,68.7
3989,933259321,Isaiah,Hayes,M,197.0,62.9
3990,543691041,Christopher,Hines,M,240.5,82.4
3991,690481760,Willis,Gray,M,258.3,79.6
3992,719933979,Charles,Trent,M,258.0,72.2
3993,743805749,Ben,Arrington,M,189.2,81.2
3994,608084700,Maurice,Jones,M,275.4,74.3
3995,511136550,Edward,Myers,M,214.9,61.0
3996,472624086,Scott,Donald,M,273.5,83.0
3997,360885219,George,Decker,M,246.8,83.5
3998,296584345,Roger,Brown,M,265.5,76.3
3999,383156349,Rick,Atkinson,M,266.6,79.4
4000,466031322,James,Shaw,M,178.5,68.3
4001,512268772,James,Orange,M,213.4,69.4
4002,864594423,Donald,King,M,196.9,74.9
4003,156260591,Patrick,Lowry,M,256.9,83.6
4004,581657931,Richard,Constantine,M,228.7,71.5
4005,911802447,Bobby,Johnson,M,182.0,81.8
4006,586563050,Walter,Hull,M,156.5,79.5
4007,588256610,Thomas,Yates,M,187.3,67.2
4008,692688854,John,Brown,M,219.0,65.2
4009,556416991,Justin,Forster,M,178.8,81.4
4010,663224274,Billy,Carter,M,162.9,62.9
4011,995151610,Jonathan,Edelman,M,186.6,78.0
4012,635099616,Harry,Stevens,M,187.6,67.0
4013,146274921,Kenneth,Bright,M,155.3,73.6
4014,899511813,James,Kennedy,M,212.8,81.2
4015,778270395,James,Harris,M,162.3,78.3
4016,677332638,Frank,Fontana,M,169.4,72.9
4017,948248131,John,Serrano,M,171.6,82.2
4018,189034343,Zachary,Riseden,M,253.0,80.6
4019,796901882,Harry,Eldridge,M,218.3,70.6
4020,745592509,Zachary,Brown,M,179.6,75.1
4021,596138310,John,Cottrell,M,228.4,62.1
4022,163758362,Ervin,Jones,M,229.8,70.4
4023,970088492,Everett,Cooney,M,237.7,59.6
4024,765571516,Dale,Weidman,M,252.8,84.1
4025,637877851,Kevin,Marshall,M,179.5,72.7
4026,250221932,David,Smart,M,188.2,60.2
4027,630506189,Eugene,Hughes,M,180.9,78.2
4028,536392192,George,Patterson,M,214.5,62.7
4029,739901278,Terrence,Bullock,M,192.4,80.9
4030,204014523,Nick,Kane,M,267.8,75.6
4031,167036323,Jose,James,M,225.0,61.2
4032,883802448,Jerry,Geter,M,179.6,72.6
4033,284213991,Antony,Davis,M,278.7,64.9
