id,account_id,national_id,bank_confirmation_id
2611,3723793,984813832,133110626091907
2612,3725951,464827882,133183570150343
2613,971879,921838259,133205310769661
2614,5857889,667060142,133236036290306
2615,1628501,778470385,133292131893228
2616,2063590,594158202,133300907083484
2617,354815,403499293,133464803756764
2618,252517,519904016,133626555975218
2619,5506406,791809551,133661385005296
2620,3508447,477771431,133666934338247
2621,6225544,718420534,133681445943436
2622,617205,537128294,133713091860902
2623,952914,467158320,133730772991237
2624,9302934,398154511,133784578917338
2625,495756,247809912,133803561071080
2626,2713317,176390644,133851269401646
2627,2638703,131034130,133949590617014
2628,3534964,756493234,133980545810842
2629,9712676,602871943,134008856974583
2630,387455,572134136,134014216028449
2631,8582993,844458821,134042548775767
2632,8042427,398731352,134107450959386
2633,1438147,413640307,134241359231726
2634,3194981,732807274,134358271044357
2635,9350663,547329662,134437850736197
2636,1384960,577670377,134458019426499
2637,3746258,256690120,134546820983317
2638,7112320,319243651,134691871609004
2639,9554713,890628415,134797202205823
2640,1006723,701968833,134837778132981
2641,7358827,711653796,134904089535631
2642,993514,900416012,134906083851877
2643,7541218,800431698,134944907764545
2644,5004727,521148743,134987754207334
2645,7193540,196108631,135010660984720
2646,4445873,764401413,135135082007532
2647,9578002,482004955,135161549820426
2648,1537927,847499241,135200060140848
2649,3462073,271913929,135201435056166
2650,1570461,310234698,135241115169483
2651,7790820,140167850,135304258589798
2652,4072766,862422204,135341466931711
2653,6297120,264855090,135362877232013
2654,4066303,418395433,135395703621347
2655,2816505,425703458,135405717209845
2656,7355692,496719506,135504011154012
2657,1425191,189034343,135593769442192
2658,953296,286997454,135644945463124
2659,2353795,874537593,135650818660554
2660,984275,283287208,135686133080061
2661,6623017,117634640,135687168948851
2662,7012278,419816711,135696319944089
2663,3149934,132663027,135782653866138
2664,7731787,965219629,135808686690106
2665,8894195,923670730,135904876187848
2666,6411870,996054582,135941511350606
2667,8831567,318340305,135947643432335
2668,8573117,380801013,135970119803188
2669,517844,880297105,136007277320568
2670,9675929,463721309,136030237879787
2671,6777675,629239810,136031490596373
2672,2593795,858702370,136051817153370
2673,314246,390257864,136081211939580
2674,7256085,394690707,136087608673267
2675,2127913,976633153,136112903485963
2676,8396110,293404586,136133908995512
2677,1039066,374345274,136135037095310
2678,467172,883802448,136216809252544
2679,7985499,731522267,136238728745059
2680,3190374,402962639,136259111024921
2681,3901706,235033647,136529907314521
2682,105075,653948161,136584034988585
2683,7492576,769568379,136586534686630
2684,1095281,393210643,136629137839410
2685,6828475,686531259,136674466697500
2686,5656448,244847621,136902546099336
2687,7280120,657019189,136926943573699
2688,3511882,386753611,136929496578516
2689,2233014,424008763,136942643279105
2690,5198874,770460427,136946319753211
2691,2312823,433240733,137012562885031
2692,8505617,401903124,137086700009491
2693,8828278,225224070,137205104825644
2694,1870809,288500038,137229818532730
2695,5641467,411573256,137235822189671
2696,3307099,567202907,137246729966747
2697,4221923,448072724,137268010272202
2698,1000053,979492700,137296730081184
2699,2020374,958997427,137337433912734
2700,3663085,592352937,137337903796872
2701,7367001,332243421,137365257352229
2702,8442310,953730381,137440661733697
2703,9311911,813075057,137478843512863
2704,9108021,997602607,137509836444038
2705,219367,882297147,137622589963669
2706,8652918,248857136,137662999488349
2707,2054507,412062442,137838668844594
2708,6713441,152856744,137864218241418
2709,5618364,911511300,137981196168453
2710,7651715,411441766,137985529193694
2711,1840032,654640403,138028253659122
2712,1048241,404803860,138064998008009
2713,2199678,489903641,138111226788439
2714,5314489,699959819,138271347159180
2715,6315613,862825698,138313269215992
2716,5545653,221999255,138337137531394
2717,2365576,579670244,138357180851157
2718,7075840,749181011,138373643641311
2719,2777171,698608931,138435039243306
2720,6924976,536854663,138461873043184
2721,483855,710235225,138547865876947
2722,3310707,910471853,138549702589625
2723,8837511,474781806,138566969646626
2724,3696013,722635959,138574988203681
2725,263022,964514934,138671225962313
2726,9275632,682288576,138812631259916
2727,3928089,155804932,139019974414286
2728,2622122,116967652,139086896906818
2729,3671130,408523103,139109795413582
2730,5796397,438834929,139118329020672
2731,7424759,575702223,139125621832425
2732,9687838,373396970,139384268732978
2733,6636994,925801519,139385132264614
2734,8184215,128987076,139417579178667
2735,4942528,201657622,139455959007483
2736,7659390,891263758,139490635618687
2737,9064904,599385426,139529416050445
2738,1252339,866980483,139595761480954
2739,4352322,433705490,139611582668635
2740,4251571,239773005,139701132457824
2741,2803963,652148692,139763316775759
2742,7838537,610917560,139798893987116
2743,7337331,585352789,139817499448840
2744,1873822,350056464,139818399657139
2745,4425667,223121228,139941228178740
2746,6194721,993957138,139968519212198
2747,6212677,451476814,140067039786150
2748,3874062,526568568,140145457033486
2749,8838743,234096676,140146253153033
2750,5948490,865722705,140159919825593
2751,5741286,697985861,140183621392243
2752,1674504,383052665,140242945207667
2753,5531842,803795393,140248419829100
2754,1027299,567762665,140275786090930
2755,4989754,339827053,140301778679360
2756,7405569,350662444,140372428818420
2757,1019659,869382488,140386631211018
2758,1970735,379749928,140433453156728
2759,581493,136340601,140524232190358
2760,7537862,659584149,140631800497648
2761,2047356,384890605,140681793522347
2762,600536,869084768,140692177065328
2763,9343489,336464292,140791249660872
2764,5697763,941570114,141110407179625
2765,3240257,722539898,141128150237299
2766,4261475,835931554,141184897093278
2767,1675025,204878243,141196137030237
2768,4927856,980983603,141214911662660
2769,2369464,174085082,141308149837592
2770,130046,119903111,141326122927694
2771,1007948,389806033,141344207628244
2772,9160288,346390216,141486326488946
2773,3075976,230374951,141558323262083
2774,7452721,681606750,141628928392210
2775,8255461,690742528,141714385812405
2776,7079535,610478802,141730970631237
2777,3068377,146384841,141834794557779
2778,3235806,831501694,141928927323079
2779,8995034,332569759,142099640894337
2780,9847816,636614871,142152645366895
2781,3216073,614098524,142213406878411
2782,9221193,912601958,142251931564134
2783,3384161,860408417,142277576051455
2784,6587180,608021999,142283141782940
2785,9110909,367058208,142283456966164
2786,5953767,960754507,142338894096583
2787,8297710,103073062,142510537329864
2788,3490075,168506611,142560001308855
2789,797498,439646516,142568046996667
2790,6009022,772873116,142617847428760
2791,6977919,787711092,142655411476822
2792,9429145,371783729,142689816595206
2793,3374840,905871986,142700330308509
2794,1446983,437311328,142775595579690
2795,6810887,713536926,142902446984448
2796,8164581,115189548,142904599447899
2797,1350172,666051264,142931654404818
2798,5290246,354292561,142932015623868
2799,3754536,899614826,143137316560344
2800,4321228,582093706,143157242261846
2801,1171987,196579966,143173857141128
2802,9843980,715520621,143231885357452
2803,4025946,405024383,143279339862499
2804,3349435,498974958,143303826346589
2805,9945029,360284034,143307472398174
2806,2572900,932782842,143317878520820
2807,4345027,298987686,143481779472242
2808,5933944,604646701,143506200125147
2809,5852549,909734164,143521199849724
2810,8342045,306910921,143573278884660
2811,4086981,328419162,143593689964005
2812,2973331,585962618,143632109494831
2813,8552148,849351923,143655547917398
2814,8633895,988943312,143932229998651
2815,1710885,180453683,143946726227970
2816,8528640,291923737,143960189985034
2817,8640006,593682445,143967534591306
2818,4323358,559040002,143988019500781
2819,2262101,307915786,144007741322716
2820,3772496,398920693,144053564066153
2821,435419,716278754,144098331781063
2822,5451440,788333474,144107223260272
2823,4783421,603935267,144145077250956
2824,7916269,908436918,144150543644160
2825,528317,893597386,144222870895429
2826,4004693,727888062,144251905260419
2827,4653900,641675784,144265359290665
2828,5688738,991098434,144329233785461
2829,5415292,252425192,144379961177405
2830,5055648,694679967,144422240564715
2831,8876660,162248310,144437528672212
2832,6581856,894338345,144448808404369
2833,1412049,415076654,144498225869931
2834,197104,783835420,144546062468114
2835,2409794,715145157,144721544350309
2836,6195042,491983012,144739209089828
2837,2298766,928785455,144774916225392
2838,1279979,930804395,144792125320990
2839,5972061,549386123,144808305549611
2840,6377179,980256004,144855514098540
2841,1158831,285216589,144883365940955
2842,6458171,560748520,144906086142490
2843,1937408,819459808,144931331406777
2844,9447915,455647678,144938787668625
2845,6800705,947312912,144966187372397
2846,3785803,109567253,145005015565178
2847,2579569,858521684,145045365087203
2848,5110876,850801142,145068377028129
2849,1151699,916915451,145116056988414
2850,7442449,959369580,145116225583406
2851,7823815,836486399,145274496411974
2852,5726588,667914613,145372838926445
2853,6836615,566835018,145403485802233
2854,3326365,130926499,145414169770927
2855,9887173,287817797,145426762011538
2856,6823654,961869142,145469510346938
2857,5774765,381438479,145530594987063
2858,2927848,229151266,145557877896958
2859,5649290,317065255,145567364377984
2860,8426970,976329165,145594525341935
2861,235499,603269311,145678782850439
2862,380505,612333989,145685586987906
2863,1285619,765571516,145705174442002
2864,6092731,269993947,145749739691497
2865,7854023,113251486,146045831188455
2866,187918,312077614,146255216797295
2867,1178868,121611848,146262386639181
2868,3369944,691126582,146331806288286
2869,7966800,626396630,146370298237166
2870,2276088,699700971,146389031991147
2871,418770,830258698,146390258380542
2872,6935114,934172328,146432231150485
2873,2453495,348376885,146540687435797
2874,423341,862854335,146558215511503
2875,262205,413235029,146581655239594
2876,699462,161608193,146756667701652
2877,3086839,775118978,146781466271765
2878,2299400,930643161,146816234253771
2879,3770288,205708181,146921530660463
2880,7615698,741033407,146936020459596
2881,1089912,538624132,146941933769994
2882,5885802,781264562,147025503573520
2883,4870009,877777482,147083531610729
2884,8172231,302252057,147206605745498
2885,4738732,480924598,147215491731388
2886,7733919,453662702,147221858571272
2887,3401814,350431368,147252854325418
2888,4012223,937567615,147274763447482
2889,7794044,339094201,147475925413989
2890,9695879,188013865,147478745166087
2891,5634885,648774243,147524455868154
2892,9521549,627421795,147548032673902
2893,969581,988251149,147558063809548
2894,8756225,409908960,147570536458020
2895,3299653,432285072,147573477250179
2896,8542928,544584606,147724436741612
2897,7053817,981729279,147739885892852
2898,4080256,138942988,147782715982847
2899,6649931,251110247,147795723567477
2900,5970587,226580794,147884573304112
2901,9623812,522435284,147915588338918
2902,5180923,852353879,148004743057240
2903,8493514,268116161,148100809233352
2904,5606813,723218388,148122141734312
2905,1534056,362532647,148171524291836
2906,1041124,428231228,148211623783052
2907,2261058,181340249,148352543500103
2908,2083459,681352203,148402571758814
2909,4949121,409484557,148457035539020
2910,2284156,137036077,148459484604886
2911,5527096,829077183,148466185608977
2912,1924560,117759507,148502971353101
2913,573137,954903719,148610280731631
2914,3906744,581393087,148620913032149
2915,9289909,814058396,148627307009908
2916,563119,621656337,148654244900856
2917,1516362,831417149,148683547306996
2918,5433493,965867573,148837099073013
2919,7555570,336222069,148900053270514
2920,2243730,727160620,148983904301300
2921,9962202,950342801,148994764488430
2922,6741472,213970811,149004153991412
2923,1017602,499925838,149006321169871
2924,7526587,503141365,149099667771169
2925,5167627,167881145,149263101037309
2926,7981676,655128395,149530125599588
2927,8397491,236854860,149619462215642
2928,8318280,944544958,149629498299514
2929,6151021,617300337,149677609285914
2930,8280315,124499998,149684936362702
2931,5029701,868030123,149814267408636
2932,6449576,588907910,149873090009296
2933,516359,236650439,149903922826536
2934,2809585,283951979,149920395384149
2935,829176,359866401,149924500468675
2936,2104568,978731799,150087739882934
2937,7501991,321175856,150162334696361
2938,9433427,619658348,150189768303933
2939,7387497,233248123,150216597569693
2940,4469693,637907751,150222275103238
2941,172330,237728207,150296031897366
2942,7644264,761523360,150304803725648
2943,1331925,477136434,150430685972757
2944,725985,416147755,150473426989038
2945,5032841,831177606,150567161887335
2946,8119914,884102726,150663827586996
2947,2263156,479562591,150754875454994
2948,8501281,979847532,150836087518638
2949,4258787,325021415,150859465283262
2950,7128301,215129670,150869112359164
2951,6188757,894555357,150956799995118
2952,7265518,472934952,151159471750241
2953,3081377,905228960,151230994945683
2954,2835409,253721023,151280842431094
2955,7429628,478349453,151311218919563
2956,5731718,694499730,151313783665833
2957,9266002,229161365,151332138582981
2958,7934732,864801473,151349792686964
2959,5911427,881650798,151386961180037
2960,1718982,683778741,151436456442104
2961,7514652,692908503,151443757226251
2962,6147465,825777901,151535341341751
2963,3947182,468414210,151538528950161
2964,1097273,318524616,151544124129136
2965,4274933,616210469,151647558042739
2966,6789977,382735653,151725322053900
2967,7698140,534905529,151766251017618
2968,7779228,903172518,151768075122791
2969,6243574,957372312,151825493834635
2970,2202919,344660058,151835389940637
2971,7327789,562870772,152147230667445
2972,919085,546469164,152206888728967
2973,7195602,762371779,152223959536734
2974,8526875,175902030,152317712475996
2975,2646086,889207458,152337167958946
2976,1642144,515149819,152359916885188
2977,7831165,906115065,152369511686966
2978,8244388,804151659,152396643952885
2979,894526,732058380,152471973489713
2980,3810412,755671842,152490820641232
2981,1932857,894751733,152561474317007
2982,2353182,235202105,152620570003891
2983,170375,591396783,152728703577349
2984,2640486,792743438,152849542169582
2985,1069574,967149402,152893347838032
2986,7916824,828417723,152897917379472
2987,5281282,216849420,152967341115941
2988,4943696,612762824,152994154279234
2989,4473827,287803180,152995059707180
2990,8220232,705763693,153040571586779
2991,411068,132758634,153053940146520
2992,4002299,742381562,153107139756749
2993,4545784,971672286,153126495719954
2994,9942108,510219205,153182625017219
2995,1466991,597752542,153187162943312
2996,4289012,132459719,153391369012544
2997,9100855,407268735,153412527599959
2998,7001901,628598300,153559817510450
2999,4879019,313600761,153640756645593
3000,9906272,228040630,153678187985167
3001,6521152,304721652,153779011905861
3002,6252705,618874901,153779939257400
3003,1276029,141873662,153825532521355
3004,2094962,758327943,154106960318107
3005,7110918,267713454,154185786132139
3006,7756594,384022883,154201009010882
3007,7005908,568867250,154238091092684
3008,4494000,885668290,154284762330243
3009,7550686,679204124,154532957704039
3010,8509196,424279534,154550986773736
3011,9609756,506191836,154589014112109
3012,7621145,223694791,154671043980348
3013,2895635,514013489,154710589423099
3014,4889821,901400001,154723878228137
3015,5254683,328671835,154724925708358
3016,1636368,591342906,154812713972380
3017,9819736,978520382,154928530642299
3018,8048183,529058715,155076231986580
3019,8286665,114101797,155173204354670
3020,6645179,718821640,155254505361938
3021,1593841,170649381,155295511992460
3022,9463368,637300418,155384502468432
3023,3779304,136806704,155449948463174
3024,7521451,137040780,155552084454887
3025,7951571,263012962,155599419113734
3026,4312034,538079213,155669934531616
3027,8852162,657542545,155673429775116
3028,7008982,970038547,155687510728288
3029,6805416,974408271,155710912563819
3030,8675830,492846800,155790744989870
3031,7615485,236408717,155864560332273
3032,3194235,472267840,155964043626161
3033,1764629,422035482,155964672493729
3034,8318719,772213870,156264315103738
3035,446265,657324345,156403732409808
3036,7623037,877551144,156460498276959
3037,6036809,149215842,156503266992290
3038,7819916,828139737,156503833894767
3039,8923671,638295794,156550985147134
3040,1553372,344405399,156563452082196
3041,1236439,544678596,156568502417292
3042,4249492,298795325,156620790571712
3043,8020405,766414521,156629068168360
3044,7981300,869775233,156656514558539
3045,5613804,327895158,156706539366622
3046,1427925,960242407,156728424928316
3047,8055657,664431543,156878964605703
3048,456523,880564512,156899306438720
3049,2173132,322118514,156923378545238
3050,1752482,453778327,156987358549850
3051,9500407,129969921,157032679344476
3052,9568383,726615876,157038050672564
3053,7802946,228038448,157103862996737
3054,8569327,984153609,157142878209002
3055,2680782,512268772,157176866769349
3056,1873517,530800997,157346831343392
3057,3183077,863718307,157378546008085
3058,4482352,109590990,157474425387476
3059,4643932,174498366,157481480757075
3060,121642,386049448,157525247785845
3061,6303353,521133231,157550685096623
3062,9040666,508155990,157550880431040
3063,6964628,887012780,157556460919860
3064,9612707,992583674,157569509391598
3065,267200,894319675,157632732884670
3066,8169826,883563822,157727682141923
3067,2325344,765994472,157806639360879
3068,9952270,520244495,157924828196964
3069,9397481,281646681,157977774566404
3070,4937155,638689323,157991522525078
3071,4511074,730617959,158012096296978
3072,3274589,229626169,158031270476087
3073,5002325,321927299,158035907208805
3074,5485403,999868284,158058428114302
3075,818363,695063571,158080458971859
3076,5950765,834795149,158088043260727
3077,3580323,360885219,158094704513020
3078,4117723,540653477,158104142641047
3079,9530856,561563425,158149716140676
3080,1169023,763983912,158171370295335
3081,5732215,845361066,158225397824567
3082,7744714,771709792,158324764798343
3083,9483107,145787849,158374553715586
3084,6254370,956017034,158384678500632
3085,5670757,379883721,158422737582700
3086,5643810,484928272,158456286731027
3087,5556684,100528657,158502040574831
3088,2270525,924367564,158510146090691
3089,1163957,253771221,158586025046618
3090,6953382,588031896,158660356862268
3091,4851220,310994794,158683774032195
3092,376119,107915923,158799969359367
3093,8936427,178657061,158831010820650
3094,9257089,294655564,158840041776323
3095,1987890,603522563,158840324944295
3096,8938212,869812364,158878593430313
3097,1255257,564171901,158884123068407
3098,1191333,511864037,158927654977226
3099,529490,193939634,158931911230204
3100,3865486,729531627,158964179045212
3101,9777027,493554539,159011329334463
3102,5092328,170552656,159014187689978
3103,8632541,856225883,159019957670848
3104,1764671,932688559,159064850086837
3105,971178,406312803,159080480979217
3106,7879056,895292991,159118550883869
3107,7291047,888547431,159247063243974
3108,1657210,604507690,159296184441187
3109,649485,375217362,159302981920072
3110,942604,713937023,159345785762944
3111,6504655,697136301,159420780414913
3112,8387523,953267316,159442605400547
3113,7793226,420634399,159601963639956
3114,6569245,594420304,159628343041921
3115,7266041,576933793,159686781856015
3116,615365,873924692,159745848832441
3117,3820865,130995011,159756044050407
3118,6734160,309821516,159826454502261
3119,2784403,361787077,159848851494787
3120,3554028,875579830,159872892940190
3121,783583,355482532,159916545868812
3122,6375424,974057321,160048590430487
3123,6027748,861574653,160186268817358
3124,3983415,967244948,160232779143420
3125,5641460,196759237,160347744675567
3126,6398008,223730087,160369262544745
3127,4705726,481537419,160435145337553
3128,8360524,445453104,160521313471256
3129,6217289,930897095,160534338189323
3130,6341995,495905750,160648778380392
3131,5850465,699589037,160659417085106
3132,3509476,334505237,160783483130446
3133,431319,793968672,160826171421055
3134,6044911,663097402,160881861061911
3135,7820640,286466045,160935309520357
3136,7709612,327468725,161020011319080
3137,3078072,857572971,161172097035424
3138,9447520,176488649,161230265860072
3139,8054187,131684687,161259559128087
3140,9536201,277604872,161274469317986
3141,8260669,469706379,161351561412986
3142,1682241,343862432,161371036096121
3143,8261170,408499409,161510596347951
3144,6887163,219712700,161567159260686
3145,3562325,710554619,161581104178878
3146,303197,575839038,161597850740838
3147,2921691,410759214,161612513834593
3148,8249561,920028295,161630794773461
3149,8884047,212911268,161654358600844
3150,1657691,371600573,161654608403606
3151,9051488,299596960,161704806636744
3152,7592443,830755984,161762468095695
3153,9422361,499201125,161829068760327
3154,872173,768655496,161840876559408
3155,2880798,112019193,161842520358701
3156,1480409,288968844,161871389731289
3157,856618,417030675,161961547788634
3158,6596724,661489901,162011574266481
3159,9950930,762902750,162060872058629
3160,1595010,839184569,162075667077075
3161,7948105,309529094,162075675096013
3162,4402564,504612528,162105589692606
3163,5458958,899879924,162134424149054
3164,8853766,218277905,162145227926502
3165,2030748,365270781,162160841591415
3166,4084861,396668324,162172501046877
3167,2180426,645379533,162191638089392
3168,6320681,141381624,162308359412609
3169,2203248,507154771,162346520847113
3170,2947637,547763679,162372956948321
3171,5624236,634412651,162387357436192
3172,6992704,367886840,162396973392299
3173,9837510,680388432,162445041534132
3174,685858,408283430,162471645475039
3175,7994843,599819482,162566285306206
3176,1761719,531454603,162636136005543
3177,2540120,265030685,162636492304149
3178,1918537,682059663,162642201147118
3179,8376834,764487326,162666723335540
3180,5610771,606769271,162677916032196
3181,4951749,403283797,162678811294834
3182,1277049,518368022,162702615744874
3183,8866332,622104845,162816741239169
3184,3994471,808421777,162845020952545
3185,7481738,455711577,162870790635536
3186,3554112,437800702,162901532829278
3187,4135652,936585997,162937943400267
3188,8732343,337183965,162939905469997
3189,9821002,419159798,163016824043155
3190,4007199,436010973,163035328625867
3191,2202014,801892819,163045193052041
3192,5758099,819496002,163060806980627
3193,3355982,526755226,163087360917335
3194,1176700,979200218,163112584040870
3195,1769622,660300875,163120160164930
3196,7007727,704179084,163157330331963
3197,9392785,261421472,163160898307875
3198,6054146,289265573,163182438635283
3199,8204369,871051980,163182978812199
3200,4280608,654697046,163188657490509
3201,1503412,137909551,163191422034490
3202,7891095,600279472,163227540936648
3203,7906541,752309006,163233706140943
3204,3011022,274507174,163461861996122
3205,5772047,534885193,163499227494781
3206,8153281,559380079,163542698489591
3207,9943254,738659643,163580364696073
3208,8067133,743504941,163588915548191
3209,2778018,695229267,163680016600215
3210,5187613,891367408,163740146553614
3211,489962,394020407,163749492563750
3212,8317679,878846505,163749752851698
3213,5286091,832546514,163862887655683
3214,6209641,203405497,163919919341707
3215,4066137,618780013,164015643138913
3216,5809946,678429297,164030370181000
3217,3157021,929341800,164060198131077
3218,1746512,809316785,164079008865044
3219,2967986,443575968,164098464268702
3220,8603703,735326522,164137153496346
3221,1777546,822747859,164156294669722
3222,4193931,240873383,164168652120273
3223,1040534,502585382,164217009915339
3224,3586541,271378846,164334014960837
3225,5622971,866736088,164398433736087
3226,3114375,183158440,164525657749181
3227,4127712,840023656,164548043240218
3228,9744889,424671099,164597065764546
3229,452338,500757074,164597220634621
3230,8372899,896952081,164651705404500
3231,3550133,292395333,164774836165278
3232,1852180,717390076,164781074415876
3233,4791925,217569136,164876700743671
3234,6827174,498520204,164953205747673
3235,8991176,955279948,165169823612960
3236,1995868,204633210,165190664799785
3237,8561523,431633946,165224281068350
3238,7510437,772215928,165234443981078
3239,1011401,215333318,165339136822373
3240,708579,379697886,165389419424047
3241,2053458,934311479,165416178462240
3242,4854926,919559634,165416726461193
3243,5813581,110259904,165470165325942
3244,4028760,660857660,165707750178522
3245,2620935,348665004,165817948632582
3246,2483015,732627923,165843434513521
3247,2323767,745579200,166003235694802
3248,7213232,452349590,166059772793145
3249,3145442,643183008,166062068221284
3250,5164641,983939970,166097972940422
3251,8698290,726029515,166101148723170
3252,5336403,633631950,166116884221405
3253,5809078,991186153,166132851258139
3254,1308433,172670819,166273338964704
3255,4384866,858961383,166299324523493
3256,7801903,679792042,166302795424224
3257,2789336,478174056,166304016436259
3258,2609301,257527052,166310310053562
3259,5663400,309924982,166337137582766
3260,5035863,310591972,166351903660948
3261,891590,169089248,166367635814848
3262,2134544,459252966,166370883471158
3263,7414411,454408736,166430920340342
3264,5276633,447887119,166480933533179
3265,7229338,296129075,166539345239121
3266,4295242,321959588,166573944607372
3267,8476965,897318715,166636608216607
3268,2139488,165616904,166644708748400
3269,6713584,704167328,166744713045847
3270,6956510,199891569,166754585189868
3271,8603636,767494955,166764939449691
3272,3025019,973945389,166789692082511
3273,8606797,656720431,166887866637213
3274,312536,781939428,166985260292563
3275,3990447,463187116,167017412103260
3276,4903846,885203350,167090269485524
3277,6084896,793325313,167239056769118
3278,9928409,147167440,167272670164720
3279,9567678,220280665,167273855185685
3280,5167074,785896874,167345813495564
3281,9724298,513241074,167350996722913
3282,3770840,923847655,41380640980963
3283,2128897,744386027,167415485778465
3284,8659884,779081698,167417226013897
3285,5679158,249570187,167436770565440
3286,3514580,494250990,167441948809273
3287,467808,213882485,167526337754853
3288,7634614,619345757,167594631086451
3289,8446014,259208029,167686080685031
3290,8537881,825472680,167687665848423
3291,859508,476647174,167749189803788
3292,2318952,129073082,167802625298627
3293,6198926,685005760,167812947498136
3294,4889912,853975667,167824269553872
3295,1415844,433721184,167884056563531
3296,8823335,220559062,168102871089405
3297,6057962,649376961,168202035482304
3298,4176167,447309641,168306324723540
3299,2131947,756290183,168325936111075
3300,3283996,397851129,168328103537645
3301,327234,530127330,168411164946059
3302,7853232,865835246,168429989528932
3303,9943735,636633496,168463435232432
3304,8683166,580729887,168507072249165
3305,3956153,643740053,168524745483268
3306,7218430,868712705,168526386169795
3307,6497652,971668744,168573131518153
3308,3865331,117835718,168603267087566
3309,4180842,498570094,168635125976292
3310,4727781,714974448,168663693722812
3311,8821984,333928534,168757658964904
3312,9575456,393196160,168771853457346
3313,8587312,779196256,168776066827309
3314,8111003,928120811,168779591947656
3315,381827,878245405,168831972592198
3316,7824081,855636666,168851376319300
3317,5378865,717707873,168852943876008
3318,4928575,154867866,168893796546622
3319,8326160,150866417,168908721961243
3320,2065235,587011224,168914019580375
3321,1040248,744731061,168935420118679
3322,3909254,664830236,168948873859362
3323,5897839,125037812,169046538940048
3324,2980145,604233299,169047982431049
3325,3313035,692688854,169121861664834
3326,2804645,118410998,169135252862822
3327,3675641,339274537,169232150806911
3328,8527986,155044774,169407303906291
3329,9402634,346238827,169520998823613
3330,5664978,420202645,169571572502281
3331,5185990,630309820,169664344805667
3332,4387328,120280891,169664595924006
3333,8698657,666431123,169681204087509
3334,3415283,489880728,169685801161892
3335,2598363,108500707,169714673833103
3336,1757658,441143435,169755226994550
3337,3163422,924936363,169776100024342
3338,3987648,506938571,169839068219325
3339,6965111,634763917,169956636448367
3340,8621614,155178188,170140897303732
3341,9060495,743322585,170154604902039
3342,8557034,230426917,170249185682411
3343,9365340,711564221,170341782511227
3344,5776528,657192340,170474008415330
3345,681829,637877851,170494660414554
3346,8763562,817698628,170566390914179
3347,2353782,235822200,170601905855265
3348,4640044,937035010,170696638678724
3349,3975209,464718539,170813480034270
3350,9174624,658416359,170842860576576
3351,637306,615610347,170879310903030
3352,4861541,788281939,170884919566562
3353,737184,253652739,170897209895398
3354,8649884,714255755,171003759578408
3355,8756699,453312964,171044850844723
3356,1089513,958453864,171090854949725
3357,8990375,562639966,171105108740999
3358,6953410,967673923,171137070439334
3359,8768916,870001606,171147179059339
3360,6171740,948562044,171161496619406
3361,4231483,834955575,171165342375079
3362,1290547,509205281,171206014801794
3363,9418552,387967984,171346244750127
3364,1465940,734035078,171376387070042
3365,7356245,354869828,171398493550205
3366,2479156,469622968,171466927836077
3367,5265156,223130386,171473806495572
3368,3662712,959946093,171596133301237
3369,3861277,779740300,171622596612465
3370,240224,767518893,171626993874713
3371,2455436,660948481,171749851306617
3372,7338439,345556262,171806138039061
3373,2072361,681383699,171859422047756
3374,4125426,542810990,171904044457758
3375,9940617,984006428,171948040600549
3376,5896697,135734958,171959903302819
3377,9312463,565336216,171972655459505
3378,1250308,832439354,171996045131631
3379,3494469,855759303,172135661835040
3380,2073062,692444316,172169683643544
3381,1805314,901170155,172215134561449
3382,9510066,146230985,172268784497242
3383,9503786,522624731,172366029699973
3384,2172181,859105925,172380841253490
3385,3246048,212023104,172434380849979
3386,1572126,250186669,172520752775714
3387,6335376,579166475,172559175619018
3388,5704007,772702716,172621626254096
3389,4162841,607147476,172764343815752
3390,1114816,182871318,172813053536897
3391,2404424,677390883,172925669330945
3392,4314097,174781769,173134233694782
3393,3977392,104441116,173148003876819
3394,8405356,916973006,173153282117542
3395,6329948,128145840,173179977977347
3396,9488650,606606846,173285146060445
3397,1819652,589987696,173298101530849
3398,441005,581718467,173303076850940
3399,8124549,644485754,173373958279898
3400,5047475,277966596,173377788341247
3401,5128650,736759439,173467442112046
3402,8360937,807453257,173490231797052
3403,9018151,351824829,173505327439401
3404,2318019,844268359,173513740537115
3405,597682,583640969,173517594242340
3406,2586372,101757376,173610391953858
3407,441437,190394072,173663527229441
3408,626458,359381180,173670890186490
3409,8835768,104972451,173722555981419
3410,9918856,410708361,173848992828736
3411,5269553,326085795,173850638371293
3412,6910722,891236324,173991182515698
3413,9181436,686478470,173997710360159
3414,1095725,636006303,174118866186477
3415,1184499,265517158,174167167484428
3416,9745962,667639609,174181328057795
3417,8848420,299160839,174234183201518
3418,9916403,455255136,174270870044614
3419,7104038,749931418,174277738738834
3420,4179573,590427137,174371241937559
3421,1952653,379545633,174410378970988
3422,3144766,646733793,174469380507218
3423,7375456,575051427,174502164373891
3424,437603,404754793,174543302457606
3425,9293791,566749125,174545332701391
3426,2927029,645530895,174589388760479
3427,6616231,254634567,174681700342711
3428,4883657,316238615,174751761092176
3429,1940741,804545556,174789975360130
3430,7510150,302664305,174858159819901
3431,7284731,428389997,174860523858852
3432,6766025,920537907,174861231489014
3433,8913614,970381697,174937938977187
3434,997951,257656130,174938957276327
3435,4206700,681115091,174976922133702
3436,6768065,424397657,174984596238324
